Model,submission,N_B,Y,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,Hub License,Epoch_AI_Open_Weights,type_group,family,namespace,license_permissive,strict_open,license_only_unverified,license_explicit_no,epoch_publication,publication_lag_days,t_month,logN
ymcki/gemma-2-2b-jpn-it-abliterated-17,2024-10-18,2.614,15.644976187098441,50.815724499882535,16.23474918432881,3.8519637462235647,2.9082774049217,3.891145833333333,16.16799645390071,gemma,,posttrained,gemma,ymcki,False,False,False,False,,,4.336755646817249,0.4173055832445255
ymcki/gemma-2-2b-jpn-it-abliterated-17-18-24,2024-11-06,2.614,14.44776069045957,50.54843371144119,13.114728218255616,2.56797583081571,4.138702460850116,2.0695312500000003,14.247192671394798,gemma,,posttrained,gemma,ymcki,False,False,False,False,,,4.960985626283367,0.4173055832445255
ymcki/gemma-2-2b-jpn-it-abliterated-17-ORPO,2024-10-27,2.614,14.84414184565157,47.47846824204223,14.389413087436518,6.193353474320242,3.243847874720355,4.528385416666668,13.231382978723405,gemma,,posttrained,gemma,ymcki,False,False,False,False,,,4.632443531827516,0.4173055832445255
ymcki/gemma-2-2b-jpn-it-abliterated-17-ORPO-alpaca,2024-10-27,2.614,12.53043213387293,30.647349033896724,16.922412033306475,3.2477341389728096,2.572706935123044,7.914583333333335,13.8778073286052,,,posttrained,gemma,ymcki,False,False,False,False,,,4.632443531827516,0.4173055832445255
ymcki/gemma-2-2b-jpn-it-abliterated-18,2024-10-18,2.614,16.245944384743186,51.75246124726836,17.143414938177205,4.45619335347432,3.1319910514541416,4.269531250000001,16.722074468085104,gemma,,posttrained,gemma,ymcki,False,False,False,False,,,4.336755646817249,0.4173055832445255
ymcki/gemma-2-2b-jpn-it-abliterated-18-ORPO,2024-10-22,2.614,15.132293957042885,47.42350297211399,16.538078577820993,4.682779456193353,1.5659955257270708,7.416666666666667,13.166740543735225,gemma,,posttrained,gemma,ymcki,False,False,False,False,,,4.468172484599589,0.4173055832445255
ymcki/gemma-2-2b-jpn-it-abliterated-24,2024-10-25,2.614,16.334186539569448,49.786566310722215,16.772590130572933,4.380664652567976,3.691275167785232,7.002864583333333,16.37115839243499,gemma,,posttrained,gemma,ymcki,False,False,False,False,,,4.566735112936345,0.4173055832445255
yuchenxie/ArlowGPT-3B-Multilingual,2025-01-12,3.213,20.50117492023508,63.95486198841297,19.503170070297383,11.253776435045316,4.026845637583895,4.083333333333333,20.18506205673759,mit,,posttrained,namespace:yuchenxie,yuchenxie,True,False,True,False,,,7.162217659137577,0.5069107255515181
yuchenxie/ArlowGPT-8B,2025-01-12,8.03,28.973572026793594,78.46536079823757,29.842908708676827,20.39274924471299,5.8165548098434,8.36197916666667,30.961879432624112,mit,,posttrained,namespace:yuchenxie,yuchenxie,True,False,True,False,,,7.162217659137577,0.9047155452786809
yuvraj17/Llama3-8B-SuperNova-Spectrum-Hermes-DPO,2024-09-30,8.03,18.088167586242665,46.90897928607207,21.238562899271304,5.664652567975831,6.935123042505594,9.619010416666669,18.162677304964536,apache-2.0,,posttrained,llama,yuvraj17,True,False,True,False,,,3.7453798767967146,0.9047155452786809
yuvraj17/Llama3-8B-SuperNova-Spectrum-dare_ties,2024-09-23,8.03,19.17256512798472,40.12708502329375,23.492187889680057,8.459214501510575,3.355704697986576,11.003385416666667,28.59781323877068,apache-2.0,,merge,llama,yuvraj17,True,False,True,False,,,3.515400410677618,0.9047155452786809
yuvraj17/Llama3-8B-abliterated-Spectrum-slerp,2024-09-23,8.03,17.72531595014861,28.84878788281759,28.54692976096071,6.042296072507553,6.823266219239373,11.011197916666662,25.07941784869976,apache-2.0,,merge,llama,yuvraj17,True,False,True,False,,,3.515400410677618,0.9047155452786809
zake7749/gemma-2-2b-it-chinese-kyara-dpo,2024-10-17,2.614,19.62411186744714,53.82075116247113,19.061804188812648,8.38368580060423,2.2371364653243813,16.761979166666666,17.47931442080378,gemma,,posttrained,gemma,zake7749,False,False,False,False,,,4.303901437371663,0.4173055832445255
zake7749/gemma-2-9b-it-chinese-kyara,2025-02-24,9.242,21.38318153545784,17.642965110351646,41.100635505919165,10.498489425981871,11.74496644295302,11.991406250000002,35.32062647754137,gemma,,posttrained,gemma,zake7749,False,False,False,False,,,8.574948665297741,0.9657659641826862
zelk12/Gemma-2-TM-9B,2024-11-06,10.159,33.52554437747302,80.44621604010692,42.04949103777593,20.241691842900305,12.863534675615217,11.238281249999996,34.314051418439725,,,merge,gemma,zelk12,False,False,False,False,,,4.960985626283367,1.006850960324272
zelk12/MT-Gen1-gemma-2-9B,2024-10-23,10.159,34.51416587215041,78.86252920029965,44.01124668886745,22.20543806646526,12.863534675615217,11.577604166666667,37.56464243498817,,,merge,gemma,zelk12,False,False,False,False,,,4.501026694045175,1.006850960324272
zelk12/MT-Gen2-GI-gemma-2-9B,2024-11-28,10.159,34.7634808902102,79.13979352562313,44.00259101447648,22.05438066465257,13.422818791946312,12.673697916666669,37.28760342789598,,,merge,gemma,zelk12,False,False,False,False,,,5.683778234086242,1.006850960324272
zelk12/MT-Gen2-gemma-2-9B,2024-11-10,10.159,34.81518978196506,79.07485471881274,44.10778153097642,21.90332326283988,12.863534675615217,13.303125000000003,37.63851950354609,,,merge,gemma,zelk12,False,False,False,False,,,5.092402464065708,1.006850960324272
zelk12/MT-Gen3-gemma-2-9B,2024-11-30,10.159,34.862851201023894,80.20142111818863,43.95064827244946,22.9607250755287,13.19910514541387,11.577604166666667,37.28760342789598,,,merge,gemma,zelk12,False,False,False,False,,,5.749486652977413,1.006850960324272
zelk12/MT-Gen4-gemma-2-9B,2024-12-13,10.159,34.69186259861687,78.83005979689446,43.96040416470536,22.356495468277945,13.982102908277405,11.38359375,37.63851950354609,gemma,,merge,gemma,zelk12,False,False,False,False,,,6.176591375770021,1.006850960324272
zelk12/MT-Gen5-gemma-2-9B,2024-12-22,10.159,34.563842811278725,79.23221496739761,44.39824361895261,21.52567975830816,13.534675615212524,10.8875,37.80474290780142,gemma,,merge,gemma,zelk12,False,False,False,False,,,6.4722792607802875,1.006850960324272
zelk12/MT-Gen6-gemma-2-9B,2025-01-23,10.159,19.816468872767587,16.15668648075994,39.39691509660613,8.23262839879154,11.0738255033557,8.86588541666667,35.172872340425535,gemma,,merge,gemma,zelk12,False,False,False,False,,,7.523613963039014,1.006850960324272
zelk12/MT-Gen6fix-gemma-2-9B,2025-02-02,10.159,20.064410303203942,15.759518078697855,40.78635026219728,8.157099697885197,11.6331096196868,9.385416666666666,34.66496749408983,gemma,,merge,gemma,zelk12,False,False,False,False,,,7.852156057494867,1.006850960324272
zelk12/MT-Gen7-gemma-2-9B,2025-02-15,10.159,20.391800709714477,16.641289556155446,40.93907104389604,8.91238670694864,11.409395973154364,9.755989583333331,34.692671394799056,gemma,,merge,gemma,zelk12,False,False,False,False,,,8.279260780287474,1.006850960324272
zelk12/MT-Max-Merge_02012025163610-gemma-2-9B,2025-01-02,10.159,34.703708309941995,79.07485471881274,44.5016839041576,22.12990936555892,13.534675615212524,11.250260416666668,37.73086583924351,gemma,,merge,gemma,zelk12,False,False,False,False,,,6.833675564681725,1.006850960324272
zelk12/MT-Merge-gemma-2-9B,2024-10-22,10.159,34.87860604484159,80.35379459833243,44.32084182103274,22.05438066465257,13.087248322147648,12.103125,37.35224586288417,,,merge,gemma,zelk12,False,False,False,False,,,4.468172484599589,1.006850960324272
zelk12/MT-Merge1-gemma-2-9B,2024-11-07,10.159,34.85532711993079,79.01490268044344,44.05824559954283,22.88519637462236,13.534675615212524,12.148177083333335,37.49076536643025,,,merge,gemma,zelk12,False,False,False,False,,,4.993839835728953,1.006850960324272
zelk12/MT-Merge2-MU-gemma-2-MTg2MT1g2-9B,2024-11-28,10.159,34.891868837941765,79.55945779420827,43.84019994693836,21.827794561933533,13.422818791946312,13.228645833333337,37.47229609929077,,,merge,gemma,zelk12,False,False,False,False,,,5.683778234086242,1.006850960324272
zelk12/MT-Merge2-gemma-2-9B,2024-11-25,10.159,34.82072732965434,78.77010775852516,44.15719687702352,23.48942598187311,13.422818791946312,11.510937500000002,37.57387706855792,,,merge,gemma,zelk12,False,False,False,False,,,5.585215605749487,1.006850960324272
zelk12/MT-Merge3-gemma-2-9B,2024-12-11,10.159,34.63973964338121,78.58526487497618,44.06607310905077,22.05438066465257,13.19910514541387,12.452083333333336,37.48153073286053,gemma,,merge,gemma,zelk12,False,False,False,False,,,6.11088295687885,1.006850960324272
zelk12/MT-Merge4-gemma-2-9B,2024-12-21,10.159,34.59930867791183,78.07317916461656,44.05349239999947,21.676737160120847,13.646532438478744,12.479687500000002,37.66622340425532,gemma,,merge,gemma,zelk12,False,False,False,False,,,6.439425051334703,1.006850960324272
zelk12/MT-Merge5-gemma-2-9B,2024-12-30,10.159,34.6922400282852,78.43787816327344,44.240598262546506,21.827794561933533,13.758389261744966,12.250260416666668,37.63851950354609,gemma,,merge,gemma,zelk12,False,False,False,False,,,6.7351129363449695,1.006850960324272
zelk12/MT-Merge6-gemma-2-9B,2025-02-13,10.159,20.203466199919276,16.946036516443037,41.32196105730412,8.006042296072508,10.514541387024613,9.82265625,34.6095596926714,gemma,,merge,gemma,zelk12,False,False,False,False,,,8.213552361396303,1.006850960324272
zelk12/MT-gemma-2-9B,2024-10-11,10.159,33.61322699458912,79.68434863938793,43.32424255563143,20.54380664652568,12.751677852348994,9.555989583333336,35.819296690307326,,,merge,gemma,zelk12,False,False,False,False,,,4.1067761806981515,1.006850960324272
zelk12/MT1-Gen1-gemma-2-9B,2024-10-24,10.159,34.93165507194035,79.74430067775725,44.27328174531427,22.432024169184288,12.527964205816552,13.103125000000004,37.50923463356973,,,merge,gemma,zelk12,False,False,False,False,,,4.5338809034907595,1.006850960324272
zelk12/MT1-Gen2-gemma-2-9B,2024-11-11,10.159,35.005439602301884,79.83672211953174,43.91919055805058,22.507552870090635,13.646532438478744,12.844270833333336,37.27836879432624,,,merge,gemma,zelk12,False,False,False,False,,,5.125256673511293,1.006850960324272
zelk12/MT1-Gen3-gemma-2-9B,2024-12-01,10.159,34.739851169246734,79.5969139660545,43.99030612548967,22.432024169184288,13.19910514541387,12.007031250000002,37.21372635933806,,,merge,gemma,zelk12,False,False,False,False,,,5.782340862422998,1.006850960324272
zelk12/MT1-Gen4-gemma-2-9B,2024-12-14,10.159,34.28920938772912,79.41207108250552,43.14536816106877,21.6012084592145,12.975391498881436,12.089322916666667,36.51189420803782,gemma,,merge,gemma,zelk12,False,False,False,False,,,6.209445585215605,1.006850960324272
zelk12/MT1-Gen5-IF-gemma-2-S2DMv1-9B,2024-12-31,10.159,33.781043838460555,79.29216700576691,42.20102785338743,20.31722054380665,12.527964205816552,12.593229166666664,35.754654255319146,,,merge,gemma,zelk12,False,False,False,False,,,6.767967145790554,1.006850960324272
zelk12/MT1-Gen5-gemma-2-9B,2024-12-24,10.159,33.556617199966034,77.94828831943687,42.49676419899819,20.77039274924472,12.863534675615217,11.459895833333334,35.80082742316785,gemma,,merge,gemma,zelk12,False,False,False,False,,,6.537987679671458,1.006850960324272
zelk12/MT1-Gen6-gemma-2-9B,2025-02-04,10.159,19.919694219754245,16.33654259586785,41.26198928071469,8.08157099697885,10.402684563758392,8.62265625,34.81272163120568,gemma,,merge,gemma,zelk12,False,False,False,False,,,7.917864476386037,1.006850960324272
zelk12/MT1-Gen7-gemma-2-9B,2025-02-19,10.159,20.19902054572098,16.33654259586785,41.18207626381973,8.308157099697885,10.402684563758392,10.022656250000002,34.94200650118203,gemma,,merge,gemma,zelk12,False,False,False,False,,,8.410677618069816,1.006850960324272
zelk12/MT1-Max-Merge_02012025163610-gemma-2-9B,2025-01-04,10.159,34.87300068519695,79.28718023732586,44.2263771296489,22.2809667673716,13.982102908277405,11.8875,37.57387706855792,gemma,,merge,gemma,zelk12,False,False,False,False,,,6.899383983572895,1.006850960324272
zelk12/MT1-gemma-2-9B,2024-10-14,10.159,34.86746462523027,79.46703635243378,44.16152621661877,22.356495468277945,12.751677852348994,13.161979166666669,37.30607269503546,,,merge,gemma,zelk12,False,False,False,False,,,4.205338809034908,1.006850960324272
zelk12/MT2-Gen1-gemma-2-9B,2024-10-27,10.159,34.46173377708927,78.55778224001206,44.141103157274806,22.12990936555892,12.416107382550338,12.007031250000002,37.51846926713948,,,merge,gemma,zelk12,False,False,False,False,,,4.632443531827516,1.006850960324272
zelk12/MT2-Gen2-gemma-2-9B,2024-11-12,10.159,34.64186698980044,78.89001183526376,44.04450256220759,21.827794561933533,12.863534675615217,12.577604166666667,37.64775413711584,,,merge,gemma,zelk12,False,False,False,False,,,5.158110882956879,1.006850960324272
zelk12/MT2-Gen3-gemma-2-9B,2024-12-04,10.159,34.26447113111225,78.10066179958066,44.007274058843926,21.07250755287009,12.863534675615217,12.052083333333336,37.49076536643025,,,merge,gemma,zelk12,False,False,False,False,,,5.880903490759754,1.006850960324272
zelk12/MT2-Gen4-gemma-2-9B,2024-12-15,10.159,34.202321593914604,78.95993741051521,43.778361681045226,22.356495468277945,12.751677852348994,10.467708333333336,36.89974881796691,gemma,,merge,gemma,zelk12,False,False,False,False,,,6.242299794661191,1.006850960324272
zelk12/MT2-Gen5-gemma-2-9B,2024-12-25,10.159,34.04923355550058,77.49116787900549,43.12428137338583,21.07250755287009,13.534675615212524,12.385416666666664,36.68735224586289,gemma,,merge,gemma,zelk12,False,False,False,False,,,6.570841889117043,1.006850960324272
zelk12/MT2-Gen6-gemma-2-9B,2025-02-05,10.159,20.837841635914646,16.641289556155446,41.771094311913785,8.459214501510575,11.74496644295302,10.748177083333331,35.662307919621746,gemma,,merge,gemma,zelk12,False,False,False,False,,,7.950718685831622,1.006850960324272
zelk12/MT2-Gen7-gemma-2-9B,2025-02-22,10.159,22.28290945432224,17.615482475387527,43.57419892144867,10.196374622356496,13.982102908277405,11.540364583333336,36.788933215130015,gemma,,merge,gemma,zelk12,False,False,False,False,,,8.509240246406572,1.006850960324272
zelk12/MT2-Max-Merge_02012025163610-gemma-2-9B,2025-01-07,10.159,34.675340724715895,79.01490268044344,44.04081717896338,22.432024169184288,13.534675615212524,11.354166666666666,37.67545803782505,gemma,,merge,gemma,zelk12,False,False,False,False,,,6.997946611909651,1.006850960324272
zelk12/MT2-gemma-2-9B,2024-10-15,10.159,34.516135363494435,78.85754243185858,44.16748136989228,22.12990936555892,12.975391498881436,11.540364583333334,37.42612293144209,,,merge,gemma,zelk12,False,False,False,False,,,4.238193018480493,1.006850960324272
zelk12/MT3-Gen1-gemma-2-9B,2024-10-28,10.159,34.08858123026874,78.37792612490415,44.11949468740284,21.45015105740181,12.863534675615217,10.755989583333337,36.96439125295508,,,merge,gemma,zelk12,False,False,False,False,,,4.6652977412731005,1.006850960324272
zelk12/MT3-Gen2-gemma-2-9B,2024-11-20,10.159,34.34982932139744,78.43289139483238,43.94022574925496,22.356495468277945,14.317673378076066,10.022656250000002,37.02903368794326,,,merge,gemma,zelk12,False,False,False,False,,,5.420944558521561,1.006850960324272
zelk12/MT3-Gen3-gemma-2-9B,2024-12-07,10.159,34.437033585559284,78.56276900845313,43.78374025194924,21.52567975830816,13.534675615212524,12.518750000000002,36.696586879432616,,,merge,gemma,zelk12,False,False,False,False,,,5.979466119096509,1.006850960324272
zelk12/MT3-Gen4-gemma-2-9B,2024-12-16,10.159,34.517532467321914,77.37126380226687,43.77959090180507,20.619335347432024,12.975391498881436,14.72109375,37.63851950354609,gemma,,merge,gemma,zelk12,False,False,False,False,,,6.275154004106776,1.006850960324272
zelk12/MT3-Gen5-gemma-2-9B,2024-12-26,10.159,34.7576818343369,79.90166092634212,43.9511986459128,22.658610271903324,13.758389261744966,11.422656250000005,36.8535756501182,gemma,,merge,gemma,zelk12,False,False,False,False,,,6.6036960985626285,1.006850960324272
zelk12/MT3-Gen5-gemma-2-9B_v1,2024-12-27,10.159,34.734556510838615,79.9616129647114,44.15960180869316,22.2809667673716,13.19910514541387,11.481510416666673,37.32454196217494,gemma,,merge,gemma,zelk12,False,False,False,False,,,6.636550308008213,1.006850960324272
zelk12/MT3-Gen6-gemma-2-9B,2025-02-12,10.159,21.10285538804693,17.615482475387527,42.63936302517612,8.836858006042297,12.416107382550338,10.638281250000004,34.47104018912529,gemma,,merge,gemma,zelk12,False,False,False,False,,,8.180698151950718,1.006850960324272
zelk12/MT3-Max-Merge_02012025163610-gemma-2-9B,2025-01-09,10.159,22.46770825046867,17.615482475387527,44.20651979334247,10.120845921450153,13.422818791946312,11.78359375,37.65698877068557,gemma,,merge,gemma,zelk12,False,False,False,False,,,7.063655030800821,1.006850960324272
zelk12/MT3-gemma-2-9B,2024-10-16,10.159,34.21556543403697,77.86085364610345,44.24846451595969,21.676737160120847,12.639821029082771,11.903125,36.96439125295508,,,merge,gemma,zelk12,False,False,False,False,,,4.271047227926078,1.006850960324272
zelk12/MT4-Gen1-gemma-2-9B,2024-10-29,10.159,34.703100960707964,78.94996387363307,44.0095244503664,21.978851963746223,12.527964205816552,13.0953125,37.65698877068557,,,merge,gemma,zelk12,False,False,False,False,,,4.698151950718686,1.006850960324272
zelk12/MT4-Gen2-gemma-2-9B,2024-11-22,10.159,35.05354383653148,80.50616807847622,44.17665766133724,23.26283987915408,12.751677852348994,12.207031250000002,37.41688829787233,,,merge,gemma,zelk12,False,False,False,False,,,5.486652977412731,1.006850960324272
zelk12/MT4-Gen3-gemma-2-9B,2024-12-08,10.159,34.3726822248935,78.40540875986827,43.894390102514826,21.90332326283988,12.527964205816552,11.940364583333334,37.56464243498817,,,merge,gemma,zelk12,False,False,False,False,,,6.012320328542095,1.006850960324272
zelk12/MT4-Gen4-gemma-2-9B,2024-12-19,10.159,34.381140380385126,78.74262512356104,43.475810110859705,21.45015105740181,13.646532438478744,12.044270833333336,36.92745271867612,gemma,,merge,gemma,zelk12,False,False,False,False,,,6.373716632443532,1.006850960324272
zelk12/MT4-Gen5-gemma-2-9B,2024-12-28,10.159,34.72051149657049,77.88833628106758,43.94789156904174,22.658610271903324,14.205816554809845,12.020833333333334,37.60158096926713,gemma,,merge,gemma,zelk12,False,False,False,False,,,6.669404517453799,1.006850960324272
zelk12/MT4-Max-Merge_02012025163610-gemma-2-9B,2025-01-11,10.159,22.332038216896635,17.70790391716202,44.17398166698081,9.516616314199396,13.534675615212524,11.38359375,37.67545803782505,gemma,,merge,gemma,zelk12,False,False,False,False,,,7.129363449691992,1.006850960324272
